,Day,Month,Year,Hour,Demand (kWh),Temp (C),Humidity,Season,Holiday
14348,15,Dec,2019,16,0,10,56.85,0,0
14349,15,Dec,2019,17,0,8.3,67.58,0,0
14350,15,Dec,2019,18,0,7.5,73.43,0,0
14351,15,Dec,2019,19,14.47320404,7,76.86,0,0
14352,15,Dec,2019,20,22.13478088,6.8,77.88,0,0
14353,15,Dec,2019,21,14.68855424,6.5,79.73,0,0
14354,15,Dec,2019,22,10.1999447,6.3,81,0,0
14355,15,Dec,2019,23,6.813375548,6.2,81.28,0,0
14356,16,Dec,2019,0,17.54119637,6.3,79.4,0,0
14357,16,Dec,2019,1,14.17568296,6.4,75.71,0,0
14358,16,Dec,2019,2,4.536073476,6.9,69.03,0,0
14359,16,Dec,2019,3,3.822133816,7,64.14,0,0
14360,16,Dec,2019,4,1.130169591,6.7,59.96,0,0
14361,16,Dec,2019,5,6.164561404,6.3,57.17,0,0
14362,16,Dec,2019,6,6.164561404,6.7,53.19,0,0
14363,16,Dec,2019,7,4.109707602,8.7,46.72,0,0
14364,16,Dec,2019,8,0,11.5,38.86,0,0
14365,16,Dec,2019,9,0,14,31.53,0,0
14366,16,Dec,2019,10,0,15.7,25.04,0,0
14367,16,Dec,2019,11,0,16.7,22.93,0,0
14368,16,Dec,2019,12,0,17,22.75,0,0
14369,16,Dec,2019,13,0,16.9,23.17,0,0
14370,16,Dec,2019,14,0,16.1,24.89,0,0
14371,16,Dec,2019,15,0,15.5,29.29,0,0
14372,16,Dec,2019,16,5.925610657,10.9,43.92,0,0
14373,16,Dec,2019,17,13.12436795,9.2,47.38,0,0
14374,16,Dec,2019,18,38.95374772,8.3,46.07,0,0
14375,16,Dec,2019,19,58.10749945,7.5,47.2,0,0
14376,16,Dec,2019,20,58.09428366,6.9,49.1,0,0
14377,16,Dec,2019,21,44.85382285,6.3,51.31,0,0
14378,16,Dec,2019,22,35.02908582,5.9,53.19,0,0
14379,16,Dec,2019,23,31.60949525,5.6,53.65,0,0
14380,17,Dec,2019,0,25.61424171,5.5,52.48,0,0
14381,17,Dec,2019,1,13.98382223,5.4,50.08,0,0
14382,17,Dec,2019,2,13.62767533,5.5,47.99,0,0
14383,17,Dec,2019,3,13.65771822,5.9,45.54,0,0
14384,17,Dec,2019,4,5.539354915,6.1,43.58,0,0
14385,17,Dec,2019,5,3.457142857,5.9,43.34,0,0
14386,17,Dec,2019,6,3.226666667,6,42.79,0,0
14387,17,Dec,2019,7,0,7.5,40.23,0,0
14388,17,Dec,2019,8,0,10.1,34.68,0,0
14389,17,Dec,2019,9,0,12.6,28.22,0,0
14390,17,Dec,2019,10,0,14.6,23.23,0,0
14391,17,Dec,2019,11,0,15.7,21.56,0,0
14392,17,Dec,2019,12,0,16.1,22.06,0,0
14393,17,Dec,2019,13,0,15.8,23.98,0,0
14394,17,Dec,2019,14,0,14.5,29.3,0,0
14395,17,Dec,2019,15,0,13.7,34.6,0,0
14396,17,Dec,2019,16,0.907840708,10.5,42.61,0,0
14397,17,Dec,2019,17,16.30672243,9.4,43.51,0,0
14398,17,Dec,2019,18,50.50519986,8.9,43.86,0,0
14399,17,Dec,2019,19,55.67903603,8.6,44.18,0,0
14400,17,Dec,2019,20,36.35217117,8,46.19,0,0
14401,17,Dec,2019,21,33.54809427,6.9,49.48,0,0
14402,17,Dec,2019,22,28.73634304,6,50.58,0,0
14403,17,Dec,2019,23,30.56997057,5.7,50.1,0,0
14404,18,Dec,2019,0,12.63653882,5.5,49.75,0,0
14405,18,Dec,2019,1,8.495420373,5.5,50.19,0,0
14406,18,Dec,2019,2,3.268656742,5.8,51.02,0,0
14407,18,Dec,2019,3,3.463597122,6.2,51.46,0,0
14408,18,Dec,2019,4,5.491065477,6.3,50.56,0,0
14409,18,Dec,2019,5,9.546002186,6.3,48.79,0,0
14410,18,Dec,2019,6,9.546002186,6.7,48.44,0,0
14411,18,Dec,2019,7,3.671973318,7.5,48.62,0,0
14412,18,Dec,2019,8,0,9.2,46.59,0,0
14413,18,Dec,2019,9,0,11.6,43.28,0,0
14414,18,Dec,2019,10,0,13.7,29.22,0,0
14415,18,Dec,2019,11,0,15.1,22.19,0,0
14416,18,Dec,2019,12,0,15.7,21.13,0,0
14417,18,Dec,2019,13,0,15.7,21.87,0,0
14418,18,Dec,2019,14,0,15,24.32,0,0
14419,18,Dec,2019,15,0,14.4,30.77,0,0
14420,18,Dec,2019,16,0,11.1,48.51,0,0
14421,18,Dec,2019,17,12.18491259,10.3,47.74,0,0
14422,18,Dec,2019,18,40.61805658,9.7,52.34,0,0
14423,18,Dec,2019,19,62.29950617,9.3,57.02,0,0
14424,18,Dec,2019,20,54.66723332,9.1,60.28,0,0
14425,18,Dec,2019,21,29.19530018,8.6,63.33,0,0
14426,18,Dec,2019,22,28.64374028,7.8,66.25,0,0
14427,18,Dec,2019,23,23.21599466,6.9,68.56,0,0
14428,19,Dec,2019,0,19.58606626,6.2,68.56,0,0
14429,19,Dec,2019,1,14.28918643,6.1,64.86,0,0
14430,19,Dec,2019,2,2.764986609,6.1,62.2,0,0
14431,19,Dec,2019,3,2.541,5.9,63.06,0,0
14432,19,Dec,2019,4,0,5.5,65.45,0,0
14433,19,Dec,2019,5,5.346975207,5.3,70.37,0,0
14434,19,Dec,2019,6,6.169586777,5.7,73.58,0,0
14435,19,Dec,2019,7,0.925438017,7.8,68.38,0,0
14436,19,Dec,2019,8,0,10.8,57.8,0,0
14437,19,Dec,2019,9,0,13.7,46.54,0,0
14438,19,Dec,2019,10,0,16,34.4,0,0
14439,19,Dec,2019,11,0,17.3,30.26,0,0
14440,19,Dec,2019,12,0,18,27.27,0,0
14441,19,Dec,2019,13,0,18.1,27.25,0,0
14442,19,Dec,2019,14,0,17.3,29.69,0,0
14443,19,Dec,2019,15,0,16.7,39.03,0,0
14444,19,Dec,2019,16,0.918603352,12.1,55.46,0,0
14445,19,Dec,2019,17,16.37597118,10.4,59.42,0,0
14446,19,Dec,2019,18,34.57934284,9.6,62.93,0,0
14447,19,Dec,2019,19,54.50139186,9.1,62.94,0,0
14448,19,Dec,2019,20,40.85770916,8.7,61.64,0,0
14449,19,Dec,2019,21,35.13595113,8.3,59.46,0,0
14450,19,Dec,2019,22,35.13824396,8.1,56.42,0,0
14451,19,Dec,2019,23,20.27354722,7.9,54.03,0,0
14452,20,Dec,2019,0,6.403415616,7.7,52.56,0,0
14453,20,Dec,2019,1,4.083536439,7.7,51.51,0,0
14454,20,Dec,2019,2,3.441204819,7.7,51.32,0,0
14455,20,Dec,2019,3,2.553935013,7.7,51.55,0,0
14456,20,Dec,2019,4,4.827181041,7.8,51.64,0,0
14457,20,Dec,2019,5,10.47148009,7.9,51.86,0,0
14458,20,Dec,2019,6,10.26112675,8.5,50.51,0,0
14459,20,Dec,2019,7,0,10.9,44.78,0,0
14460,20,Dec,2019,8,0,14.2,37.73,0,0
14461,20,Dec,2019,9,0,17,32.59,0,0
14462,20,Dec,2019,10,0,19.4,28.61,0,0
14463,20,Dec,2019,11,0,20.9,25.03,0,0
14464,20,Dec,2019,12,0,21.5,23.11,0,0
14465,20,Dec,2019,13,0,21.4,23.31,0,0
14466,20,Dec,2019,14,0,20.3,26.47,0,0
14467,20,Dec,2019,15,0,19.4,39.76,0,0
14468,20,Dec,2019,16,0,14.9,49.31,0,0
14469,20,Dec,2019,17,4.026032282,13.1,53.48,0,0
14470,20,Dec,2019,18,24.730457,12.4,55.36,0,0
14471,20,Dec,2019,19,38.647713,11.9,55.48,0,0
14472,20,Dec,2019,20,33.28478407,11.5,55.17,0,0
14473,20,Dec,2019,21,20.23184246,11.1,55.31,0,0
14474,20,Dec,2019,22,18.51847199,10.8,55.94,0,0
14475,20,Dec,2019,23,15.75381943,10.5,56.66,0,0
14476,21,Dec,2019,0,1.849695652,10.3,56.74,0,0
14477,21,Dec,2019,1,2.877304348,10.2,55.13,0,0
14478,21,Dec,2019,2,0.878,10.2,53.53,0,0
14479,21,Dec,2019,3,0,10.1,53.56,0,0
14480,21,Dec,2019,4,0,10,54.42,0,0
14481,21,Dec,2019,5,0,10,55.61,0,0
14482,21,Dec,2019,6,0,10.2,56.15,0,0
14483,21,Dec,2019,7,0,11.7,53.2,0,0
14484,21,Dec,2019,8,0,14.3,50.17,0,0
14485,21,Dec,2019,9,0,16.5,43.48,0,0
14486,21,Dec,2019,10,0,17.9,36.1,0,0
14487,21,Dec,2019,11,0,18.8,32.69,0,0
14488,21,Dec,2019,12,0,19.2,32.93,0,0
14489,21,Dec,2019,13,0,19.1,34.69,0,0
14490,21,Dec,2019,14,0,18,41.97,0,0
14491,21,Dec,2019,15,0,16.9,56.63,0,0
14492,21,Dec,2019,16,0,14.4,63.6,0,0
14493,21,Dec,2019,17,0,13.7,64.44,0,0
14494,21,Dec,2019,18,0,13,66.1,0,0
14495,21,Dec,2019,19,0,12.4,65.08,0,0
14496,21,Dec,2019,20,1.974572751,12,63.24,0,0
14497,21,Dec,2019,21,4.579353175,11.6,61.81,0,0
14498,21,Dec,2019,22,2.844074074,11.2,61.47,0,0
14499,21,Dec,2019,23,0,10.8,62.55,0,0
14500,22,Dec,2019,0,10.26753687,10.6,62.98,0,0
14501,22,Dec,2019,1,6.892935103,10.6,62.96,0,0
14502,22,Dec,2019,2,3.518333333,10.6,64.6,0,0
14503,22,Dec,2019,3,0.703666667,10.5,67.36,0,0
14504,22,Dec,2019,4,0,10.4,71.12,0,0
14505,22,Dec,2019,5,0,10.3,75.1,0,0
14506,22,Dec,2019,6,0,10.6,76.35,0,0
14507,22,Dec,2019,7,0,12.2,71.83,0,0
14508,22,Dec,2019,8,0,14.5,66.96,0,0
14509,22,Dec,2019,9,5.350845266,15.9,70.2,0,0
14510,22,Dec,2019,10,6.552055427,16.6,70.98,0,0
14511,22,Dec,2019,11,6.552055427,16.9,69.56,0,0
14512,22,Dec,2019,12,6.552055427,16.8,69.87,0,0
14513,22,Dec,2019,13,6.552055427,16.3,72.68,0,0
14514,22,Dec,2019,14,6.552055427,15.5,76.93,0,0
14515,22,Dec,2019,15,6.552055427,15,80.74,0,0
14516,22,Dec,2019,16,2.620822171,13.5,91.7,0,0
14517,22,Dec,2019,17,0,13,96.57,0,0
14518,22,Dec,2019,18,6.484488889,12.8,97.19,0,0
14519,22,Dec,2019,19,6.947666667,12.6,97.54,0,0
14520,22,Dec,2019,20,6.947666667,12.5,97.41,0,0
14521,22,Dec,2019,21,3.128228625,12.5,97.27,0,0
14522,22,Dec,2019,22,2.756949153,12.5,97.65,0,0
14523,22,Dec,2019,23,6.105528024,12.6,97.74,0,0
14524,23,Dec,2019,0,6.260758294,12.6,98.36,0,0.5
14525,23,Dec,2019,1,4.591222749,12.5,98.73,0,0.5
14526,23,Dec,2019,2,2.235486077,12.1,100,0,0.5
14527,23,Dec,2019,3,7.337700363,11.7,100,0,0.5
14528,23,Dec,2019,4,8.824267639,11.5,99.25,0,0.5
14529,23,Dec,2019,5,9.747958017,11.2,99.11,0,0.5
14530,23,Dec,2019,6,12.7685344,11,95.84,0,0.5
14531,23,Dec,2019,7,8.112612828,11.1,91.86,0,0.5
14532,23,Dec,2019,8,5.914440678,11.3,90.11,0,0.5
14533,23,Dec,2019,9,0,11.2,89.51,0,0.5
14534,23,Dec,2019,10,0,11.5,87.38,0,0.5
14535,23,Dec,2019,11,0,12.2,82.96,0,0.5
14536,23,Dec,2019,12,0,12.9,77.73,0,0.5
14537,23,Dec,2019,13,0,13.1,73.59,0,0.5
14538,23,Dec,2019,14,0,12.7,74.1,0,0.5
14539,23,Dec,2019,15,0,12.5,74.51,0,0.5
14540,23,Dec,2019,16,0,11.1,83.43,0,0.5
14541,23,Dec,2019,17,0.72024,10.7,85.02,0,0.5
14542,23,Dec,2019,18,5.651765478,10.4,87.17,0,0.5
14543,23,Dec,2019,19,4.413586289,10.1,88.52,0,0.5
14544,23,Dec,2019,20,10.53243134,9.8,88.66,0,0.5
14545,23,Dec,2019,21,6.849643563,9.6,89.49,0,0.5
14546,23,Dec,2019,22,8.030445061,9.3,91.06,0,0.5
14547,23,Dec,2019,23,6.60390723,9,92.61,0,0.5
14548,24,Dec,2019,0,0,8.6,94.42,0,1
14549,24,Dec,2019,1,0,8.3,94.77,0,1
14550,24,Dec,2019,2,0,8.2,93.31,0,1
14551,24,Dec,2019,3,5.795080357,8,92.3,0,1
14552,24,Dec,2019,4,5.994910714,7.8,91.25,0,1
14553,24,Dec,2019,5,9.22543703,7.5,90.65,0,1
14554,24,Dec,2019,6,10.84872979,7.4,88.5,0,1
14555,24,Dec,2019,7,4.376842105,8.5,82.75,0,1
14556,24,Dec,2019,8,0,10.4,77.25,0,1
14557,24,Dec,2019,9,0,12.1,67.24,0,1
14558,24,Dec,2019,10,0,13.4,57.62,0,1
14559,24,Dec,2019,11,0,14.1,52.99,0,1
14560,24,Dec,2019,12,0,14.3,52,0,1
14561,24,Dec,2019,13,0,13.9,53.61,0,1
14562,24,Dec,2019,14,0,12.9,58.06,0,1
14563,24,Dec,2019,15,0,12.2,63.26,0,1
14564,24,Dec,2019,16,2.119818713,10.1,78.81,0,1
14565,24,Dec,2019,17,6.084722431,9.4,86.88,0,1
14566,24,Dec,2019,18,13.7866772,9.1,89.47,0,1
14567,24,Dec,2019,19,9.658781658,8.8,90.5,0,1
14568,24,Dec,2019,20,5.297177966,8.7,89.24,0,1
14569,24,Dec,2019,21,9.653688862,8.5,89,0,1
14570,24,Dec,2019,22,1.687133172,8.2,89.34,0,1
14571,24,Dec,2019,23,0,7.9,90.01,0,1
14572,25,Dec,2019,0,0,7.4,91.44,0,1
14573,25,Dec,2019,1,0,7.1,91.38,0,1
14574,25,Dec,2019,2,0,6.7,91.93,0,1
14575,25,Dec,2019,3,0,6.5,91.06,0,1
14576,25,Dec,2019,4,0,6.2,90.99,0,1
14577,25,Dec,2019,5,0,6.2,89.29,0,1
14578,25,Dec,2019,6,0,6.4,87.08,0,1
14579,25,Dec,2019,7,0,7.1,84.04,0,1
14580,25,Dec,2019,8,0,8.3,79.07,0,1
14581,25,Dec,2019,9,0,9.8,70.99,0,1
14582,25,Dec,2019,10,0,11,63.21,0,1
14583,25,Dec,2019,11,0,11.3,61.95,0,1
14584,25,Dec,2019,12,0,11.1,64.75,0,1
14585,25,Dec,2019,13,0,10.7,68.69,0,1
14586,25,Dec,2019,14,0,10.2,72.5,0,1
14587,25,Dec,2019,15,0,9.9,75.38,0,1
14588,25,Dec,2019,16,0,8.6,86.25,0,1
14589,25,Dec,2019,17,0,8.5,89.16,0,1
14590,25,Dec,2019,18,0,8.6,90.65,0,1
14591,25,Dec,2019,19,0,8.6,91.21,0,1
14592,25,Dec,2019,20,0,8.7,91.29,0,1
14593,25,Dec,2019,21,0,8.7,92.57,0,1
14594,25,Dec,2019,22,0,8.7,93.27,0,1
14595,25,Dec,2019,23,0,8.7,94.67,0,1
14596,26,Dec,2019,0,0,8.6,96.12,0,0.5
14597,26,Dec,2019,1,0,8.1,98.93,0,0.5
14598,26,Dec,2019,2,0,7.4,98.56,0,0.5
14599,26,Dec,2019,3,0,6.8,96.55,0,0.5
14600,26,Dec,2019,4,0,6.4,94.67,0,0.5
14601,26,Dec,2019,5,0,5.9,92.78,0,0.5
14602,26,Dec,2019,6,0,5.6,93.43,0,0.5
14603,26,Dec,2019,7,0,5.5,92.39,0,0.5
14604,26,Dec,2019,8,0,6,89.04,0,0.5
14605,26,Dec,2019,9,0,6.9,85,0,0.5
14606,26,Dec,2019,10,0,7.7,81.32,0,0.5
14607,26,Dec,2019,11,0,8.3,77.49,0,0.5
14608,26,Dec,2019,12,0,8.7,74.42,0,0.5
14609,26,Dec,2019,13,0,8.8,72.3,0,0.5
14610,26,Dec,2019,14,0,8.6,71.54,0,0.5
14611,26,Dec,2019,15,0,8.5,71.51,0,0.5
14612,26,Dec,2019,16,0,6.7,83.33,0,0.5
14613,26,Dec,2019,17,0,5.9,85.6,0,0.5
14614,26,Dec,2019,18,0,5.7,85.41,0,0.5
14615,26,Dec,2019,19,0,5.5,85.9,0,0.5
14616,26,Dec,2019,20,0,5.1,87.62,0,0.5
14617,26,Dec,2019,21,0,4.7,87.78,0,0.5
14618,26,Dec,2019,22,0,4.4,87.6,0,0.5
14619,26,Dec,2019,23,0,4.3,86.87,0,0.5
14620,27,Dec,2019,0,0,4.2,86.56,0,0
14621,27,Dec,2019,1,0,4.2,85.42,0,0
14622,27,Dec,2019,2,0,4.1,85.6,0,0
14623,27,Dec,2019,3,1.265468619,3.8,85.74,0,0
14624,27,Dec,2019,4,4.466359833,3.6,84.16,0,0
14625,27,Dec,2019,5,4.466359833,3.5,82.45,0,0
14626,27,Dec,2019,6,4.466359833,3.8,79.36,0,0
14627,27,Dec,2019,7,3.126451883,5.7,73.68,0,0
14628,27,Dec,2019,8,0,7.9,69.65,0,0
14629,27,Dec,2019,9,0,10.2,63.15,0,0
14630,27,Dec,2019,10,0,12.4,50.01,0,0
14631,27,Dec,2019,11,0,13.6,41.52,0,0
14632,27,Dec,2019,12,0,14.1,39.79,0,0
14633,27,Dec,2019,13,0,14.1,41.09,0,0
14634,27,Dec,2019,14,0,13.5,44.65,0,0
14635,27,Dec,2019,15,0,13.1,52.99,0,0
14636,27,Dec,2019,16,0,10.3,68.09,0,0
14637,27,Dec,2019,17,1.492797619,9.3,68.57,0,0
14638,27,Dec,2019,18,5.361383104,8.4,74.75,0,0
14639,27,Dec,2019,19,8.822854618,7.6,79.61,0,0
14640,27,Dec,2019,20,10.65702102,6.8,82.82,0,0
14641,27,Dec,2019,21,10.31465792,6,84.53,0,0
14642,27,Dec,2019,22,3.631285714,5.3,85.65,0,0
14643,27,Dec,2019,23,0,4.6,86.83,0,0
14644,28,Dec,2019,0,1.086,4,86.85,0,0
14645,28,Dec,2019,1,0.724,3.6,83.97,0,0
14646,28,Dec,2019,2,0,3.3,80.25,0,0
14647,28,Dec,2019,3,0,3.1,76.84,0,0
14648,28,Dec,2019,4,0,3,73.42,0,0
14649,28,Dec,2019,5,0,3,70.08,0,0
14650,28,Dec,2019,6,0,3.6,64.39,0,0
14651,28,Dec,2019,7,0,5.9,59.02,0,0
14652,28,Dec,2019,8,0,8.7,54.52,0,0
14653,28,Dec,2019,9,0,10.6,44.56,0,0
14654,28,Dec,2019,10,0,12.2,37.53,0,0
14655,28,Dec,2019,11,0,13.3,33.67,0,0
14656,28,Dec,2019,12,0,14,32.04,0,0
14657,28,Dec,2019,13,0,14.1,32.78,0,0
14658,28,Dec,2019,14,0,13.5,36.19,0,0
14659,28,Dec,2019,15,0,13,45.39,0,0
14660,28,Dec,2019,16,0,9.8,63.09,0,0
14661,28,Dec,2019,17,0,8.7,64.47,0,0
14662,28,Dec,2019,18,6.567293233,8,69.35,0,0
14663,28,Dec,2019,19,3.683154135,7.3,72.89,0,0
14664,28,Dec,2019,20,0.595065452,6.8,74.3,0,0
14665,28,Dec,2019,21,1.164487179,6.5,74.25,0,0
14666,28,Dec,2019,22,0,6.3,73.4,0,0
14667,28,Dec,2019,23,0,6,71.15,0,0
14668,29,Dec,2019,0,0,5.7,69.37,0,0
14669,29,Dec,2019,1,0,5.4,68.24,0,0
14670,29,Dec,2019,2,0,5.1,67.72,0,0
14671,29,Dec,2019,3,3.138837209,4.8,67.43,0,0
14672,29,Dec,2019,4,1.769162791,4.6,67.51,0,0
14673,29,Dec,2019,5,0,4.5,67.68,0,0
14674,29,Dec,2019,6,0,4.8,65.87,0,0
14675,29,Dec,2019,7,0,6.9,62.74,0,0
14676,29,Dec,2019,8,0,9.1,59.92,0,0
14677,29,Dec,2019,9,0,10.2,56.04,0,0
14678,29,Dec,2019,10,0,10.9,57.03,0,0
14679,29,Dec,2019,11,0,11.4,57.41,0,0
14680,29,Dec,2019,12,0,12,55.68,0,0
14681,29,Dec,2019,13,0,12.6,53.44,0,0
14682,29,Dec,2019,14,0,12.6,53.14,0,0
14683,29,Dec,2019,15,0,12.3,57.64,0,0
14684,29,Dec,2019,16,0,10,69,0,0
14685,29,Dec,2019,17,0,9.4,69.31,0,0
14686,29,Dec,2019,18,0,9.2,70.86,0,0
14687,29,Dec,2019,19,1.045052632,8.6,73.79,0,0
14688,29,Dec,2019,20,6.967017544,7.6,80.34,0,0
14689,29,Dec,2019,21,7.547017544,7.1,83.35,0,0
14690,29,Dec,2019,22,5.195912281,7.3,83.17,0,0
14691,29,Dec,2019,23,0,7.4,83.61,0,0
14692,30,Dec,2019,0,3.394422111,7.5,83.33,0,0
14693,30,Dec,2019,1,8.157200618,7.5,83.05,0,0
14694,30,Dec,2019,2,7.994497875,7.3,81.86,0,0
14695,30,Dec,2019,3,7.305849246,7.2,79.47,0,0
14696,30,Dec,2019,4,14.75393461,7.3,77.83,0,0
14697,30,Dec,2019,5,12.81204437,7.3,78.04,0,0
14698,30,Dec,2019,6,11.45956876,7.4,78.27,0,0
14699,30,Dec,2019,7,0.766482412,7.8,77.48,0,0
14700,30,Dec,2019,8,0,8.5,75.13,0,0
14701,30,Dec,2019,9,0,9.3,70.11,0,0
14702,30,Dec,2019,10,0,10.2,64.38,0,0
14703,30,Dec,2019,11,0,11.2,57.95,0,0
14704,30,Dec,2019,12,0,12,53.01,0,0
14705,30,Dec,2019,13,0,12.4,50.81,0,0
14706,30,Dec,2019,14,0,12.4,51.3,0,0
14707,30,Dec,2019,15,0,12.1,54.29,0,0
14708,30,Dec,2019,16,0,9.7,65.16,0,0
14709,30,Dec,2019,17,0,9,66.82,0,0
14710,30,Dec,2019,18,1.012853177,8.8,67.36,0,0
14711,30,Dec,2019,19,4.384082506,8.7,67.48,0,0
14712,30,Dec,2019,20,12.017145,8.6,67.75,0,0
14713,30,Dec,2019,21,11.54515203,8.6,67.36,0,0
14714,30,Dec,2019,22,6.636308268,8.6,66.71,0,0
14715,30,Dec,2019,23,1.280459016,8.6,65.94,0,0
14716,31,Dec,2019,0,0,8.6,65.26,0,0.5
14717,31,Dec,2019,1,0,8.5,64.85,0,0.5
14718,31,Dec,2019,2,1.17428972,8.6,62.87,0,0.5
14719,31,Dec,2019,3,3.063364486,8.7,61.12,0,0.5
14720,31,Dec,2019,4,3.607345794,8.9,59.73,0,0.5
14721,31,Dec,2019,5,0,9,58.85,0,0.5
14722,31,Dec,2019,6,0,9.2,57.16,0,0.5
14723,31,Dec,2019,7,0,10.5,53.36,0,0.5
14724,31,Dec,2019,8,0,12.8,48.47,0,0.5
14725,31,Dec,2019,9,0,14.9,43.18,0,0.5
14726,31,Dec,2019,10,0,16.4,39.54,0,0.5
14727,31,Dec,2019,11,0,17.6,36.68,0,0.5
14728,31,Dec,2019,12,0,18.3,33.58,0,0.5
14729,31,Dec,2019,13,0,18.4,32.45,0,0.5
14730,31,Dec,2019,14,0,17.6,35.63,0,0.5
14731,31,Dec,2019,15,0,16.9,47.96,0,0.5
14732,31,Dec,2019,16,0,8.5,35.21,0,0.5
14733,31,Dec,2019,17,2.673989474,6.7,41.54,0,0.5
14734,31,Dec,2019,18,6.128412917,5.8,44.26,0,0.5
14735,31,Dec,2019,19,10.96770359,5.2,46.31,0,0.5
14736,31,Dec,2019,20,16.20775648,4.8,47.55,0,0.5
14737,31,Dec,2019,21,13.42495648,4.5,48.17,0,0.5
14738,31,Dec,2019,22,6.642281067,4.2,48.37,0,0.5
14739,31,Dec,2019,23,2.1429,3.9,48.65,0,0.5
14740,1,Jan,2020,0,0,7.4,62.63,0,1
14741,1,Jan,2020,1,0,7.3,62.35,0,1
14742,1,Jan,2020,2,0,7.1,62.72,0,1
14743,1,Jan,2020,3,2.682063604,6.9,62.81,0,1
14744,1,Jan,2020,4,3.352579505,6.8,62.23,0,1
14745,1,Jan,2020,5,3.352579505,7.1,60.93,0,1
14746,1,Jan,2020,6,3.352579505,7.7,59.38,0,1
14747,1,Jan,2020,7,3.07319788,9.7,55.45,0,1
14748,1,Jan,2020,8,0,12.6,52.84,0,1
14749,1,Jan,2020,9,0,14.9,44.48,0,1
14750,1,Jan,2020,10,1.9212,16.6,40.66,0,1
14751,1,Jan,2020,11,6.404,17.3,39.94,0,1
14752,1,Jan,2020,12,6.404,17.7,39.89,0,1
14753,1,Jan,2020,13,6.404,17.7,40.51,0,1
14754,1,Jan,2020,14,6.404,16.9,45.15,0,1
14755,1,Jan,2020,15,4.4828,16.3,52.14,0,1
14756,1,Jan,2020,16,0,12,76.25,0,1
14757,1,Jan,2020,17,0,10.9,80.89,0,1
14758,1,Jan,2020,18,0,10.6,85.7,0,1
14759,1,Jan,2020,19,1.616666667,10.1,90.35,0,1
14760,1,Jan,2020,20,2.487243948,9.3,94.33,0,1
14761,1,Jan,2020,21,6.659664804,8.7,96.57,0,1
14762,1,Jan,2020,22,6.659664804,8.2,97.25,0,1
14763,1,Jan,2020,23,4.772759777,7.9,96.26,0,1
14764,2,Jan,2020,0,13.58386847,7.7,95.56,0,0.5
14765,2,Jan,2020,1,9.330953537,7.5,96.15,0,0.5
14766,2,Jan,2020,2,3.362420168,7.3,97.34,0,0.5
14767,2,Jan,2020,3,4.20302521,7.2,97.85,0,0.5
14768,2,Jan,2020,4,0.770554622,7.2,97.5,0,0.5
14769,2,Jan,2020,5,4.326587413,7.2,96.37,0,0.5
14770,2,Jan,2020,6,6.180839161,7.4,93.01,0,0.5
14771,2,Jan,2020,7,4.223573427,8.9,83.36,0,0.5
14772,2,Jan,2020,8,0,11.7,69.94,0,0.5
14773,2,Jan,2020,9,0,14.6,57.72,0,0.5
14774,2,Jan,2020,10,0,16.9,45.4,0,0.5
14775,2,Jan,2020,11,0,18.5,36.63,0,0.5
14776,2,Jan,2020,12,0,19.2,32.53,0,0.5
14777,2,Jan,2020,13,0,19,33.73,0,0.5
14778,2,Jan,2020,14,0,17.9,39.37,0,0.5
14779,2,Jan,2020,15,0,17.1,53.5,0,0.5
14780,2,Jan,2020,16,0,12.9,73.19,0,0.5
14781,2,Jan,2020,17,6.019280335,11.4,76.29,0,0.5
14782,2,Jan,2020,18,10.64804604,10.8,78.68,0,0.5
14783,2,Jan,2020,19,27.29514191,10.6,77.25,0,0.5
14784,2,Jan,2020,20,29.65699816,10.5,74.98,0,0.5
14785,2,Jan,2020,21,15.96149532,10.4,72.63,0,0.5
14786,2,Jan,2020,22,8.285632382,10.3,70.45,0,0.5
14787,2,Jan,2020,23,12.34158385,10.2,69.09,0,0.5
14788,3,Jan,2020,0,0.285552239,10.2,67.91,0,0
14789,3,Jan,2020,1,0.913,10.2,66.74,0,0
14790,3,Jan,2020,2,0,10.2,65.63,0,0
14791,3,Jan,2020,3,1.169066667,10,65.74,0,0
14792,3,Jan,2020,4,7.0144,9.8,65.95,0,0
14793,3,Jan,2020,5,0.584533333,9.6,66.04,0,0
14794,3,Jan,2020,6,0,10,63.18,0,0
14795,3,Jan,2020,7,0,12.1,56.6,0,0
14796,3,Jan,2020,8,0,15,50.09,0,0
14797,3,Jan,2020,9,0,17.7,44.95,0,0
14798,3,Jan,2020,10,0,20,39.74,0,0
14799,3,Jan,2020,11,0,21.2,35,0,0
14800,3,Jan,2020,12,0,21.4,35.03,0,0
14801,3,Jan,2020,13,0,20.9,37.37,0,0
14802,3,Jan,2020,14,0,19.6,42.77,0,0
14803,3,Jan,2020,15,0,18.7,54.45,0,0
14804,3,Jan,2020,16,0,14.9,72.47,0,0
14805,3,Jan,2020,17,4.331030942,14.1,71.55,0,0
14806,3,Jan,2020,18,10.85216759,13.9,72.12,0,0
14807,3,Jan,2020,19,17.62566323,13.8,71.95,0,0
14808,3,Jan,2020,20,13.86594321,13.7,71.41,0,0
14809,3,Jan,2020,21,2.97870375,13.6,71.14,0,0
14810,3,Jan,2020,22,2.318297253,13.4,71.45,0,0
14811,3,Jan,2020,23,2.141641791,13.2,72.01,0,0
